Codigo Municipio,Total impuestos (Millones euros)
08033,8.5983652
09033,0.01931
10033,0.10384963
11033,30.74177552
12033,1.672
13033,0.0
14033,0.4767
15033,0.24651736
16033,0.8731857900000001
17033,3.345
18033,0.038340269999999996
19033,0.0
20033,0.468
21033,0.205
23033,0.28780085
24033,0.056
25033,0.41266
26033,0.1017
27033,1.095
28033,1.587
29033,0.5780776999999999
30033,4.2512
31033,0.01087
32033,0.07708889999999999
33033,3.10247167
34033,0.0
35033,1.326
36033,2.4935
37033,0.0
38033,1.5437084699999999
39033,0.241
40033,0.0
41033,1.4357
42033,0.0112
43033,0.351
44033,0.0759
45033,0.0
46033,0.08339173
47033,0.058358
48033,0.064
49033,0.1645
50033,0.0325
01034,0.127534
02034,0.473
03034,0.98789511
04034,0.0455
05034,0.015332
06034,0.058
07034,0.3586
08034,0.612
09034,0.145
10034,0.0355
11034,0.7523
12034,0.49635631
13034,29.227065
14034,0.0
15034,0.83
16034,0.058306
17034,9.915
18034,0.085201
19034,0.0
20034,0.9727993100000001
21034,0.323835
23034,0.0
24034,1.1531883
25034,1.192
26034,0.4335
27034,0.11395502
28034,0.0
29034,0.2045
30034,0.0
31034,0.01538
32034,0.21863063
33034,2.710779
34034,0.0
35034,9.0031195
36034,0.5166
37034,0.0
38034,0.6823
39034,0.0595
40034,0.041934660000000006
41034,7.80237728
42034,0.0289
43034,0.137653
44034,0.0
45034,0.38537639999999995
46034,0.6324494399999999
47034,0.0193
48034,2.805888
49034,0.11398544000000001
50034,0.237
02035,0.0
03035,0.1383806
04035,6.282
05035,0.048371
06035,0.283085
07035,0.543126
08035,6.92
09035,0.123
10035,0.3775
11035,8.424164
13035,0.236808
14035,1.5258
15035,3.4542
16035,0.1167
17035,0.15878997
18035,0.28039335
20035,0.28332907999999996
21035,4.614845399999999
22035,0.1172
23035,0.28112811
25035,0.1392
26035,0.0044
27035,0.21779785000000002
28035,0.0
29035,0.0
30035,28.265
31035,0.0226
32035,0.21555
33035,7.33651224
34035,0.06248963
36035,5.15933
37035,0.05807
38035,0.0
39035,10.265
40035,0.0
41035,0.26671965000000003
42035,0.327
43035,0.056
44035,0.022224
45035,0.083172
46035,9.0952
47035,0.367
48035,0.1479
49035,0.04865
50035,0.020005
01036,5.20463683
02036,0.02608
03036,0.016801
04036,0.05435
05036,0.0194
06036,2.255
07036,14.173
08036,0.092736
09036,0.008
10036,0.104179
11036,0.131447
12036,0.151
13036,0.19265457
14036,2.45486433
15036,26.19891
16036,0.01915
17036,0.969425
18036,1.00876293
19036,0.11898188
20036,5.908643
21036,0.0
22036,0.02025
24036,0.042
25036,0.04
26036,8.827103710000001
28036,1.74494433
29036,0.0
30036,11.86864
31036,0.23755
32036,0.22
33036,6.93
34036,0.0
36036,0.39657183
37036,0.011045
38036,3.1108136
39036,0.5641
40036,0.0
41036,1.20238774
42036,0.014516600000000001
43036,0.265177
44036,0.0064
45036,0.158455
46036,0.14331682
47036,0.0826
48036,8.65
49036,0.0
50036,0.03
01037,0.225
02037,7.4775
03037,0.169482
04037,0.42
05037,0.11757
06037,0.470858
07037,4.5427
08037,0.895064
09037,0.0341
10037,36.901004119999996
11037,2.02784796
12037,0.0032
13037,0.25577168
14037,1.564
15037,0.58542924
17037,0.06196832
18037,0.238713
19037,0.0
20037,0.017005580000000003
21037,0.260101
22037,0.0
23037,0.133
24037,0.0
25037,0.17473211
26037,0.057
27037,0.113
28037,0.449
29037,0.04058506
30037,22.8
31037,0.0
32037,0.1671
33037,9.758293
34037,0.097
36037,0.296
37037,0.014080790000000001
38037,5.87000001
39037,0.81
40037,0.019429489999999997
41037,0.75
42037,0.00785
43037,23.818475199999998
44037,0.115
45037,0.38150309000000004
46037,0.623
47037,0.0683
48037,0.13573
49037,0.1655
50037,0.0262
02038,0.14615
03038,0.13167
04038,0.9587065499999999
05038,0.037745
06038,0.25944783
07038,0.889
08038,0.522
09038,0.0
10038,0.025701
11038,3.9831
12038,0.42951055
13038,0.34847378
14038,15.83352091
15038,0.44
16038,0.0143
17038,0.3642
18038,0.204534
19038,0.0
20038,0.10321
21038,0.0
23038,1.27525777
24038,0.805
25038,0.68546902
26038,0.05
27038,0.47435531
28038,2.705532
29038,5.3190864499999995
30038,9.088963719999999
31038,0.62159961
32038,0.068
33038,0.7592558100000001
34038,0.0585
36038,23.65538222
37038,0.38
38038,58.30944115
39038,0.8805
41038,44.73195
42038,0.00875
43038,19.00243
44038,0.0
45038,1.3799703600000002
46038,0.087646
47038,0.036795
48038,0.154392
49038,0.02665
50038,0.459286
01039,0.0735393
02039,0.6805
03039,0.020613
05039,0.0
06039,0.30309015
07039,4.29815
08039,0.259
09039,0.035
10039,0.0559
11039,4.91647025
12039,0.286981
13039,6.15995
14039,0.9515
15039,0.162
16039,0.18898094000000001
17039,1.4032988100000001
18039,1.121
19039,0.03262
20039,0.752109
21039,0.0535
22039,0.3074
23039,1.3902076099999998
24039,0.692
25039,0.07502395999999999
26039,0.075
27039,1.005
28039,0.341885
29039,1.18399
30039,7.100502
31039,0.0466
32039,0.12433849000000001
33039,0.723
34039,0.00878
36039,6.09240959
37039,0.0615
38039,2.7485
39039,0.06731959
40039,0.1333569
41039,14.044778260000001
42039,0.0
43039,0.0582808
44039,0.057
45039,0.08625175
46039,0.882235
47039,0.02539
48039,0.0394
49039,0.05804242
50039,0.1693
02040,0.3042
03040,0.08275
05040,0.018
06040,0.171
07040,174.722937
08040,4.9728597400000005
10040,0.0558
11040,0.20605653
12040,84.56434834999999
13040,0.43653188
14040,0.85095728
15040,1.445736
16040,0.01807
17040,0.182062
18040,0.038023
19040,0.0
20040,6.502739
21040,0.7159676800000001
22040,0.052123
23040,0.31315054
24040,0.11733038
25040,6.796
26040,0.02175
27040,0.53482323
28040,0.0
29040,0.57662165
30040,0.61681098
31040,0.0
32040,0.3415
33040,1.583
36040,0.51
37040,0.2041
38040,3.84004426
39040,2.7625
40040,1.025
41040,5.6901395
43040,0.0575
44040,0.0
45040,0.737
46040,0.381
47040,0.02336
48040,0.36747009999999997
49040,0.0
50040,0.011587
01041,0.09781
02041,0.1031
03041,8.325
04041,0.0
05041,0.5065
06041,0.0585
07041,0.56401283
08041,6.5949624
09041,0.00996
10041,0.1755
11041,4.91577708
12041,0.0314
13041,0.0
14041,0.6526542900000001
15041,1.932
16041,0.41422034999999996
17041,0.07823672
19041,0.0
20041,0.0436
21041,74.06280801000001
22041,0.0267
23041,0.19614758
24041,0.317
25041,0.17008149
26041,0.045
27041,0.547803
28041,2.026
29041,7.6362769
30041,5.655852
31041,0.5143
32041,0.13229533999999998
33041,2.417
34041,0.0
36041,3.14967053
37041,0.01348
38041,2.0045145300000002
39041,0.4375
40041,0.3465
41041,5.10720177
42041,0.01585
43041,0.0605
44041,0.0106
45041,2.061104
46041,0.18746906
47041,0.046
48041,0.12175512
49041,0.15706
50041,0.0055
01042,0.29088128
02042,0.0
03042,2.15175
05042,0.031704790000000004
06042,0.20565561999999998
07042,10.40308905
08042,1.3265
10042,0.0
11042,0.47794077
12042,0.1921
13042,0.24099553999999998
14042,6.284132
15042,0.512
16042,0.5417
17042,0.255
18042,0.30625543
19042,0.0189
20042,0.9742
21042,6.656246
22042,0.0236
23042,0.057001
24042,0.0107
25042,0.26775
26042,0.80657249
27042,0.33532741
28042,1.1533
29042,9.35721583
30042,0.59695345
31042,0.865
32042,0.20705410999999999
33042,1.08466038
34042,0.0709
36042,3.80477504
37042,0.0095
38042,0.7252381
39042,2.85502163
41042,2.1438
42042,0.0242
43042,0.87500395
44042,0.0229
45042,0.055782700000000005
46042,1.2075
47042,0.01355
48042,0.3
49042,0.0525
50042,0.0
01043,0.94779388
02043,0.57658605
03043,1.978
04043,0.1884
05043,0.023675
06043,0.30692885
07043,1.1722
08043,2.2827
09043,0.096
10043,0.18662888
12043,0.31778922
13043,0.038845
14043,3.96188904
15043,1.16990254
16043,0.0418
17043,0.171
18043,0.011622
19043,0.045117489999999996
20043,0.67
21043,1.004
22043,0.02459653
23043,0.2316739
24043,0.03934335
25043,1.00780086
26043,0.1805
27043,0.11211
28043,2.3233091
29043,1.3635
30043,11.73
31043,0.0487
32043,0.73733279
33043,0.165369
36043,0.9741524399999999
38043,4.811
39043,0.72022597
40043,0.87
41043,0.18493161
42043,1.5325
43043,1.3958
44043,0.0313
45043,0.0
46043,0.05804932
47043,0.138205
48043,1.79874176
49043,0.1135
50043,0.12852476
01044,0.10717761
02044,0.44
03044,2.005
04044,0.683
05044,0.0
06044,9.729
07044,4.2341
08044,1.5445388500000001
09044,0.01495442
10044,0.0
12044,0.321767
13044,0.65827
14044,0.48070639000000004
15044,0.31734
16044,0.01
17044,3.366
18044,0.02641446
19044,0.17629170000000002
20044,0.09765491999999999
21044,12.88334435
22044,0.08457121000000001
23044,1.169
24044,0.04209
25044,0.384
26044,0.145
27044,0.4906
28044,2.9198
29044,0.416
31044,0.113175
32044,0.3355778
33044,103.73677771999999
36044,0.64579852
37044,0.0
38044,0.64134326
39044,1.3624755
40044,0.0
41044,3.1642
42044,0.01642428
43044,1.7997
44044,0.0
46044,1.7858944399999999
47044,0.14118312
48044,22.513262
49044,0.01725
50044,0.04150272
02045,1.002939
03045,0.13947487
04045,0.46758345
05045,0.027125
06045,0.077
07045,0.9472603900000001
08045,0.0123
09045,0.07775
10045,0.23821273999999998
12045,0.086
13045,0.2703
14045,0.7326
15045,0.8905
16045,0.0608
18045,0.295
19045,0.1825
20045,18.847149
21045,0.0512
22045,0.040898580000000004
23045,0.577075
25045,0.039219
26045,0.00512
27045,0.0818
28045,18.384265
29045,1.0684
31045,0.1848
32045,0.35735
33045,1.985
34045,0.0
36045,7.45658893
37045,0.007
38045,0.80254415
39045,0.056
40045,0.09656
41045,1.50125468
42045,0.102
43045,0.03835
44045,0.0
45045,0.38481664
46045,0.442999
47045,0.2758
48045,1.59694071
50045,0.48760382
01046,0.2569
02046,0.37430318
03046,1.235
04046,0.2315
05046,0.0096
06046,0.22338213
07046,11.854522900000001
08046,6.925215
09046,0.016
10046,0.0749
12046,0.15017
13046,0.117741
14046,0.9507
15046,1.8216606899999999
16046,0.0433
17046,0.29380401
18046,0.67053
19046,13.2148
20046,0.526
21046,0.6410680400000001
22046,0.2471
23046,0.69050021
24046,0.159
25046,0.1195
26046,0.83417231
27046,0.19452133
28046,3.2843079
29046,0.0
31046,0.01999601
32046,0.28
33046,0.0813
34046,0.0265
36046,0.86289938
37046,3.28848251
38046,2.86969534
39046,0.263038
40046,0.0696
41046,1.13464036
42046,0.0
43046,0.0
44046,0.0138
45046,0.86774976
46046,0.539
47046,0.049319
48046,4.455
49046,0.0882
50046,0.0436
01047,0.474
02047,0.3432
03047,16.481148
04047,1.0878
05047,1.7314
06047,0.195013
07047,0.56990183
08047,2.056545
09047,0.0178
10047,0.16586592
13047,2.158
14047,1.09576774
15047,0.342
16047,0.0548
17047,10.333926880000002
18047,1.23419723
19047,0.0
20047,0.13080681
21047,0.49318
22047,0.0409
23047,0.0
24047,0.14217870000000002
25047,0.336506
26047,0.90752827
27047,0.336
28047,23.475
29047,0.233021
31047,0.10032221000000001
32047,0.23059236
33047,0.44181
34047,0.7292124200000001
36047,0.5558528
37047,0.02692816
38047,0.43
39047,5.41416838
40047,0.0189
41047,3.0746727999999997
43047,3.2696515699999997
44047,0.03165
45047,0.6736
46047,0.19561
47047,0.0343
48047,0.0
49047,0.0
50047,0.014
02048,0.3894
03048,2.525
04048,0.591432
05048,0.024694090000000002
06048,0.786
07048,12.18395
08048,0.29968628999999997
09048,0.79959565
10048,0.068
12048,0.10720477
13048,0.1745
14048,0.5071964600000001
15048,0.0
16048,0.1577025
17048,16.8165
18048,0.5581225400000001
19048,0.015
20048,0.05161504
21048,0.0943
22048,5.897
23048,0.26662334
25048,0.5985952
26048,0.0236
27048,0.442012
28048,0.20029597
29048,0.3430347
31048,0.05291396
32048,0.172847
33048,0.06964
34048,0.0
36048,0.8901117199999999
38048,2.28399
39048,0.56546372
40048,0.033
41048,0.0
42048,0.0
43048,0.14508246
44048,0.0
45048,0.10274293
46048,1.6375
47048,0.0555
48048,0.14282059
49048,0.10492642999999999
50048,0.0127
01049,0.0907
02049,0.0
03049,5.253
04049,2.22323577
05049,0.1505
06049,0.25203939999999997
07049,0.658807
08049,0.405
10049,0.78734568
12049,0.09145
13049,0.19342436999999998
14049,6.0554625
15049,0.2355
16049,0.0748
17049,1.78518285
18049,0.15072619
19049,0.0
20049,1.49515
21049,1.13352534
22049,0.02756521
23049,0.5629517700000001
24049,0.43296522
25049,0.0368
26049,0.2003
27049,0.32492689
28049,30.75183019
29049,0.7306898900000001
31049,0.248
32049,0.21344984
33049,2.36254733
34049,0.123
36049,1.848
37049,0.0
38049,0.92022773
39049,0.085
40049,0.01061465
41049,4.91442626
42049,0.03966679
43049,0.3305
44049,0.283
45049,0.09418917000000002
46049,0.0765
47049,0.0239
48049,0.1078
02050,0.078225
03050,18.06121786
04050,0.31
06050,1.375
07050,2.1104
08050,0.03905
09050,0.0314
10050,0.151
12050,0.428
13050,0.205179
14050,0.6241
15050,0.44241471000000004
16050,0.1059
17050,0.21301173
18050,0.33945412
19050,0.00502488
20050,0.06039145
21050,9.021
22050,0.01707
23050,40.85238447
24050,0.036217
25050,1.291
26050,0.254
27050,0.96963525
28050,2.3363203599999998
29050,0.13814279999999998
31050,2.148
32050,0.262
33050,0.11421229
34050,0.0652
36050,2.8575
37050,0.031
38050,0.48456140999999997
39050,0.1078
41050,2.094
42050,0.0
43050,2.2711
44050,1.4975
45050,0.148972
46050,0.2750063
47050,0.995508
48050,0.1615
49050,0.101
50050,0.0206
01051,1.74
02051,0.503
03051,0.17887795
04051,0.0642
05051,0.0305
06051,0.585744
07051,7.792
08051,11.382445
09051,0.077
10051,0.05105
12051,0.0
13051,0.0852
14051,0.19903929999999997
15051,2.97399658
16051,0.0
17051,0.0563
18051,0.38156951
19051,0.0
20051,0.0
21051,0.056048
22051,0.0283
23051,0.0
24051,0.179
25051,1.28701
26051,0.055
27051,2.292
28051,0.7165
29051,67.98687177
31051,0.0925
32051,0.40977953
33051,2.457
34051,0.03075
36051,7.5191
37051,0.0175
38051,1.517
39051,0.00933001
40051,0.01615
41051,3.1714214199999997
42051,0.0096
43051,12.045
44051,0.898781
45051,0.365
46051,3.602
47051,0.127
48051,0.043
50051,0.29621849
01052,0.148
02052,0.12081494
03052,0.33410009999999996
04052,5.0105
05052,0.0
06052,1.16
07052,4.95554803
08052,0.138412
09052,0.0101
10052,0.054
12052,0.2242
13052,2.54727235
14052,3.06813065
15052,0.627
16052,0.2090703
17052,0.065
19052,0.011
20052,0.27492409999999995
21052,1.1995
22052,0.0
23052,0.32844305
24052,0.036043839999999994
25052,0.565
26052,0.04431
27052,0.33017158
28052,0.0
29052,0.0
31052,0.0662
32052,1.18397722
33052,0.133587
34052,0.0536
36052,1.844563
37052,0.0635
38052,0.36057595000000003
39052,6.988589
40052,0.03424104
41052,0.45601875
42052,0.0
43052,0.28381818
44052,0.016
45052,0.983
46052,0.14302545
47052,2.398675
48052,0.703496
49052,0.032
50052,0.0434641
01053,0.40926048
02053,1.44983753
03053,4.530011
04053,5.244995
05053,0.02542
06053,0.1945
07053,0.4775
08053,1.432
10053,0.0593
12053,2.787
13053,5.9587
14053,2.23615262
15053,1.47035
16053,0.1053
18053,0.34749
19053,0.0
20053,2.277
21053,1.205
22053,0.3119
23053,0.0
24053,0.08
25053,0.44
26053,0.1145
27053,0.0955
28053,3.496
29053,1.472
31053,0.1915
32053,0.1484
33053,0.36105451
34053,0.089523
36053,0.908879
38053,1.59875502
39053,0.106
40053,0.0648
41053,7.925655
42053,0.0
43053,0.0
44053,0.021
45053,3.0285
46053,0.275
47053,0.0289
48053,0.51924627
49053,0.7195090700000001
50053,0.19604069
01054,0.47994046999999995
02054,0.11124
03054,0.08458
04054,0.078
05054,0.295774
06054,1.32160321
07054,12.27027
08054,11.571528
09054,0.045275
10054,0.0
13054,2.14628675
14054,6.08492751
15054,10.689476
17054,0.29715
18054,0.10308761
19054,0.1270102
20054,0.10374402
21054,3.7682
22054,1.822
23054,0.07533
24054,0.10683519
26054,0.1374
27054,0.2635
28054,7.39861776
29054,38.19
31054,0.171061
32054,42.347116
33054,0.306758
36054,2.21957213
37054,0.0529
39054,1.853
40054,0.0666
41054,0.0
42054,0.037
43054,1.0109
44054,0.0484
45054,1.9039
46054,3.6988135
47054,0.17057
48054,9.604958
49054,0.32086
50054,0.0
01055,0.478
02055,0.4815
03055,1.4343313
04055,0.066
05055,0.2147
06055,0.450226
07055,6.69162586
08055,0.34533038
09055,0.0226
10055,0.08098003
12055,0.12673713
13055,0.255
14055,7.26100375
15055,1.08874925
16055,0.1398
17055,0.08703342
19055,0.0
20055,7.23992585
21055,18.212648350000002
22055,0.08823259
23055,18.100621
24055,0.2022619
25055,0.05347165
26055,0.014
27055,0.14
28055,0.3754296
29055,0.58145359
31055,0.132878
32055,0.1763
33055,0.58792
34055,0.066
36055,3.29628766
37055,0.019
39055,0.49772
40055,0.02325
41055,4.17350001
42055,0.0362
43055,0.8705
44055,0.0337
45055,0.0
46055,0.5069
47055,0.1016
48055,0.97844
49055,0.014
50055,1.8237213300000001
01056,0.0731
02056,0.44996759
03056,4.6956
04056,0.03967421
05056,0.021349
06056,0.0737
07056,1.64176097
08056,28.02504
09056,3.009
10056,0.24195115
12056,0.0
13056,4.117877
14056,7.26604801
15056,1.3841
16056,0.11149335
17056,0.91464
18056,0.881116
20056,0.987
21056,0.9043448900000001
23056,0.94880694
24056,0.0
25056,0.0338
26056,0.311894
27056,0.483
28056,0.48531958
29056,0.0
31056,0.0
32056,0.35256814
33056,2.164
34056,0.7175
36056,0.715204
37056,0.00778348
39056,0.635
40056,0.0
41056,1.11332351
42056,0.0
43056,0.4626
44056,0.139458
45056,0.82130874
46056,0.076923
47056,0.0207
48056,0.0
49056,0.041
50056,0.10376388
01057,0.166
02057,0.67967194
03057,0.06900405
04057,0.4126
05057,0.9183
06057,0.1348
07057,8.8717
08057,0.01404349
09057,0.0
10057,0.09284517
12057,0.372678
13057,0.4075
14057,1.95287971
15057,2.835205
16057,0.0381
17057,0.0
18057,1.22158352
19057,0.0233
20057,0.0399
21057,0.2325
22057,0.2962
23057,0.15260295999999998
24057,0.411307
25057,0.1373
26057,0.02108304
27057,2.97187204
28057,0.7769711899999999
29057,0.0
31057,0.76720037
32057,0.282
33057,2.1934974
34057,0.12323
36057,101.177054
37057,0.0538
39057,0.96483
40057,0.5004238
41057,0.105
42057,0.058
43057,0.015325
45057,0.0702
46057,0.10713435
47057,0.073
48057,1.57
49057,0.026
50057,0.268
01058,1.1806153700000002
02058,0.0
03058,1.5588
04058,0.06785
05058,0.0241
06058,0.4411581
07058,1.5373
08058,1.099
09058,0.1477
10058,0.40422014
12058,0.02356
13058,0.0
14058,3.55055025
15058,9.548
16058,0.021425
17058,0.07052994
19058,4.845
20058,0.4023
21058,1.6436
22058,0.0939
23058,2.90676729
24058,0.05455
25058,2.6415
26058,0.05469
27058,0.827
28058,66.96898990999999
29058,0.0
31058,0.097
32058,1.39749
33058,0.23855663
34058,0.0714
36058,0.75502804
37058,0.010258
39058,0.1551
40058,0.03953653
41058,5.43223591
42058,0.06486
43058,0.042516
45058,0.187
46058,0.45149934999999997
47058,0.0575
48058,0.552
49058,0.06
50058,0.0
01059,96.083001
02059,0.472
03059,7.93400263
04059,0.323024
05059,0.0244
06059,0.6745459300000001
07059,2.464
08059,0.15086
09059,90.02146
10059,0.08758455999999999
12059,0.1191
13059,0.10301
14059,0.2256
15059,2.49731523
18059,1.35757502
19059,0.04436973
20059,3.2461769
21059,0.115897
22059,1.3694
23059,1.73728499
24059,0.1154
25059,0.57771238
26059,0.617
27059,0.342
28059,3.196
29059,0.550557
31059,0.08845
32059,0.226
33059,0.987731
34059,0.1822
36059,0.99004077
37059,0.039
39059,3.1413
40059,0.0574431
41059,15.684727109999999
42059,0.0
43059,0.09445966
44059,0.0
45059,0.41243178
46059,0.613
47059,0.0575
48059,0.175
49059,0.01302
50059,0.255
01060,0.0
02060,0.4698
03060,0.028631
04060,0.1825
05060,0.02548274
06060,1.557
07060,0.8618
08060,0.0479
09060,0.05817
10060,0.265688
12060,0.1395
13060,0.0
14060,1.58634354
15060,1.65164069
16060,0.0
17060,0.20436973
19060,0.1841
20060,0.01126338
21060,10.082
22060,0.44805437
23060,6.359745
24060,0.202651
25060,0.021783120000000003
26060,0.0298
27060,0.6
28060,0.0
29060,0.0
31060,5.13739951
32060,0.1642
33060,3.003
34060,0.0377
36060,10.269054
37060,0.145
39060,4.7057191
40060,0.0
41060,5.3864310600000005
42060,0.0086
43060,1.424984
44060,0.0
45060,0.067655
46060,5.43587476
47060,0.069
48060,1.044834
50060,0.0585
01061,0.0548
02061,0.31775
03061,0.454
04061,0.2576064
05061,0.1853
06061,0.25643459
07061,4.367633570000001
08061,1.11399378
09061,0.054
10061,0.49126772
12061,0.199
13061,2.7073586400000003
14061,0.2217
15061,1.87782625
16061,0.2168
17061,0.0
18061,0.33107375
19061,0.123
20061,1.204714
21061,1.16
22061,2.9074752800000003
23061,2.78
24061,0.43476439
25061,0.01463
26061,1.1
27061,0.29905156
28061,10.25953867
29061,1.1241108999999998
31061,0.0209
32061,0.177095
33061,0.081
34061,0.0169
36061,4.18089683
37061,0.04413
39061,1.725
40061,0.0
41061,0.33115745
42061,0.102977
43061,0.103
44061,0.0195
45061,2.2909847799999996
46061,0.2096
47061,0.0775
48061,0.24537467999999998
49061,0.0
50061,0.1108764
01062,0.196337
02062,0.089263
03062,0.17322
04062,1.122829
05062,0.0422
06062,0.39123
07062,7.58
08062,0.512
09062,0.009
10062,0.49934928
13062,0.19947
14062,0.2865
15062,0.98913215
16062,0.0
17062,7.045064
18062,3.1939
20062,0.3026
21062,0.24443126
22062,0.08312548000000002
23062,0.0
24062,0.038
25062,0.4217
26062,0.0186
27062,0.06659828999999999
28062,0.2707
29062,0.17729309000000001
31062,0.362
32062,0.09553908
33062,0.096
34062,0.03205
37062,0.01802191
39062,0.629
40062,0.018230169999999997
41062,0.56129334
42062,0.00818317
43062,0.24640975
44062,0.0
45062,0.2834
46062,1.404
47062,0.0
48062,0.07414
49062,0.03
50062,1.09972026
01063,0.87588668
02063,0.5009
03063,21.315439670000004
04063,0.187
05063,0.004507140000000001
06063,1.442793
07063,1.1343864399999999
08063,0.1747
09063,0.058504690000000005
10063,0.01708
12063,0.03125
13063,1.482154
14063,0.195
15063,0.39
16063,0.031202439999999998
17063,0.092
18063,0.25202918
20063,4.987
21063,0.738002
22063,0.0757
23063,1.143
24063,0.09900010000000001
25063,0.1577
26063,0.04195558
27063,0.77026391
28063,0.2485
29063,0.0
31063,0.03631
32063,0.49145
33063,0.08042838000000001
34063,0.0
37063,0.036
39063,0.229
40063,3.011
41063,0.6119
42063,0.027
43063,0.315
44063,0.04070751
45063,0.0
46063,0.818
47063,0.0454
48063,0.1038
49063,0.14758176
50063,0.016452260000000003
02064,0.1583
03064,2.170143
04064,5.6324252800000005
05064,0.04969199
06064,0.27369545
07064,3.47545
08064,1.4580628
09064,0.0
10064,0.379
12064,0.0336
13064,0.542502
14064,0.0837328
15064,0.365
16064,0.217466
17064,0.15818156
18064,0.0804
19064,0.0
20064,0.0
21064,2.44
22064,0.062786
23064,0.0
24064,2.540189
25064,0.02361
26064,1.278
27064,0.71752081
28064,0.09
29064,0.0
31064,0.53
32064,0.11227317999999999
33064,0.05012365
39064,0.4421
41064,1.547
42064,0.0
43064,0.621986
44064,0.0239
45064,1.598434
46064,0.18175865
47064,0.031348
48064,0.0
49064,0.124
50064,0.14802157000000002
02065,0.1585
03065,83.45122
04065,0.20035018
05065,0.1338
06065,0.11960389
07065,0.563
08065,0.50287658
09065,0.06597889
10065,0.07565
12065,0.12577583
13065,0.94494424
14065,0.4748
15065,1.8603330900000001
16065,0.150611
17065,0.1329
19065,0.123
20065,0.65224
21065,0.08471664
23065,0.0
24065,0.76478267
26065,0.01190645
27065,3.095
28065,91.07858
29065,0.03686439
31065,1.04599342
32065,0.084003
33065,0.256
37065,0.07195
39065,0.158
40065,0.11555782
41065,11.8578052
42065,0.006
43065,0.1511
44065,0.01048
45065,0.071909
46065,2.6195
47065,0.18367467
48065,0.78265482
49065,0.169001
50065,0.0
02066,0.04985
03066,18.70773698
04066,9.228
05066,0.1277
06066,0.24358533
08066,1.038275
09066,0.0217
10066,0.0234
13066,1.16774262
14066,1.974
15066,0.816785
16066,0.8552486
17066,23.936
18066,0.3552987
19066,0.0598
20066,0.1628
21066,0.14305116
22066,0.53497946
23066,0.0
24066,0.10001
26066,0.162
27066,4.58154105
28066,4.51724176
29066,0.19522612
31066,0.3268
32066,0.12492719000000001
33066,15.88348792
34066,0.0231
39066,0.24034658
41066,0.1945
43066,0.114
44066,0.044
45066,2.4348443300000002
46066,0.4273
47066,0.6389551200000001
48066,0.141801
49066,0.0903
50066,1.84466387
02067,0.32303
03067,0.0389
04067,0.0
05067,0.0143
06067,0.635
08067,1.971252
09067,0.1035
10067,2.545899
12067,0.10176301
13067,0.0
14067,1.462781
15067,2.00900429
16067,0.0645
17067,0.40182295
18067,0.183088
19067,0.0
20067,9.465
21067,0.0924
22067,0.04325
23067,0.4935
24067,0.121
25067,0.450667
26067,0.01006
28067,2.04591471
29067,199.47894
31067,0.53335645
32067,0.26100931
33067,0.39453868
34067,0.0277
37067,0.9082
39067,0.19670831
41067,1.91969
43067,0.153
44067,0.0
45067,0.74996
46067,0.64575
47067,0.04064973
48067,0.24592
49067,0.04337693
50067,4.896
02068,0.2592
03068,0.01407491
04068,0.0263
06068,0.17207276000000002
08068,3.861
09068,0.0136
10068,0.28
12068,0.01011
13068,0.17989719
14068,0.17739632
15068,1.64051888
16068,0.0
17068,0.113075
18068,1.34756867
20068,0.047483
21068,0.188
22068,0.01609134
24068,0.1075
25068,0.24987
26068,0.0305
28068,0.0
29068,13.1073269
31068,1.187298
32068,0.162613
33068,0.46580226
34068,0.0
37068,0.05605128
39068,0.259
40068,0.01557
41068,5.29875113
42068,0.038
43068,0.22963686
44068,0.1452
45068,0.0392
46068,0.1538
47068,0.01716
48068,0.335267
49068,0.0
50068,0.6882250999999999
02069,4.596444
03069,7.064
04069,1.29652249
05069,0.03619845
06069,0.7239397300000001
08069,2.48620123
10069,0.10415232
12069,0.0143
13069,0.0
14069,1.95689
15069,2.2972707000000003
17069,0.3542
18069,0.38144437
20069,69.83274048
21069,0.4815
22069,0.3018
23069,1.998498
24069,0.0071409099999999994
25069,0.12
26069,0.090502
28069,0.0252856
29069,112.47574568
31069,0.36995
32069,1.05842583
33069,1.6168
34069,1.358793
37069,0.37973634
39069,0.312
40069,0.024419240000000002
41069,7.29403946
42069,0.37290728
43069,0.06257968
45069,0.5718392800000001
46069,0.0365
47069,0.0228
48069,4.539296
49069,0.0
50069,0.01266047
02070,0.188
03070,0.905
04070,0.630502
05070,0.016192
06070,2.763
08070,0.12356
09070,0.028
10070,0.18422869
12070,0.0
13070,0.23801478
14070,0.27422021
15070,7.02658069
16070,0.0
17070,0.0585
18070,0.08825219000000001
19070,0.0
20070,0.371
21070,2.19317344
23070,1.078
24070,0.8628
25070,0.25
26070,0.106
28070,0.0901
29070,47.265001
31070,3.303
32070,0.123189
33070,1.03275751
34070,0.0559
37070,0.1281
39070,0.70313823
40070,0.2785
41070,3.222
42070,0.00965
43070,0.0532
44070,0.0
45070,0.366
46070,9.7034
47070,0.01320286
48070,0.1281
50070,0.0193
02071,0.30835
03071,1.9461408999999998
04071,0.10175
06071,0.04607902
08071,0.152
09071,0.05395
10071,0.01525824
12071,0.6565
13071,32.005149440000004
14071,0.21014159
15071,1.34903216
16071,0.003363
